slide	subclass	layer	true_file_count	random_sample_n	true_region_num	region_num_p_one_sided_true_gt	region_num_p_one_sided_true_lt	region_num_p_two_sided	true_glut_num	glut_num_p_one_sided_true_gt	glut_num_p_one_sided_true_lt	glut_num_p_two_sided	true_gaba_num	gaba_num_p_one_sided_true_gt	gaba_num_p_one_sided_true_lt	gaba_num_p_two_sided	true_ei_ratio	ei_ratio_p_one_sided_true_gt	ei_ratio_p_one_sided_true_lt	ei_ratio_p_two_sided
C57BL6J-1.028	326 OPC NN	layer 1	1	500	1.000000	1	0.0339321	0.0399202	24.000000	0.660679	0.357285	0.586826	12.000000	0.0838323	0.924152	0.113772	2.000000	1	0.00199601	0.0379242
C57BL6J-1.028	326 OPC NN	layer 2/3	1	496	1.000000	1	0.482897	0.557344	247.000000	0.267606	0.736419	0.577465	28.000000	0.305835	0.712274	0.760563	8.821429	0.265594	0.736419	0.655936
C57BL6J-1.028	327 Oligo NN	layer 1	1	499	2.000000	0.936	0.366	0.582	10.000000	0.946	0.058	0.152	5.500000	0.556	0.47	0.76	1.950000	1	0.00201207	0.0342052
C57BL6J-1.028	327 Oligo NN	layer 2/3	1	467	1.000000	1	0.673077	1	266.000000	0.0811966	0.92094	0.132479	36.000000	0.0747863	0.944444	0.104701	7.388889	0.651316	0.350877	0.611842
C57BL6J-1.028	328 OEC NN	layer 1	1	494	1.000000	1	0.250505	0.284848	7.000000	0.862626	0.141414	0.264646	6.000000	0.418182	0.632323	1	1.166667	0.991649	0.0104384	0.0647182
C57BL6J-1.028	329 ABC NN	layer 1	1	454	2.000000	0.428571	0.964835	0.428571	23.500000	0.421978	0.58022	0.995604	8.500000	0.248352	0.762637	0.659341	1.783333	0.970046	0.0322581	0.133641
C57BL6J-1.028	330 VLMC NN	layer 1	1	500	3.000000	0.678643	0.738523	1	33.666667	0.347305	0.654691	0.94012	10.333333	0.191617	0.810379	0.467066	3.436975	0.852295	0.149701	0.295409
C57BL6J-1.028	330 VLMC NN	layer 2/3	1	316	1.000000	1	0.955836	1	294.000000	0.0126183	0.990536	0.0126183	37.000000	0.0189274	0.987382	0.0189274	7.945946	0.512739	0.490446	0.719745
C57BL6J-1.028	331 Peri NN	layer 1	1	500	1.000000	1	0.0419162	0.107784	38.000000	0.179641	0.828343	0.371257	11.000000	0.125749	0.908184	0.177645	3.454545	0.818363	0.183633	0.337325
C57BL6J-1.028	331 Peri NN	layer 2/3	1	492	1.000000	1	0.517241	0.604462	133.000000	0.458418	0.547667	0.935091	13.000000	0.651116	0.371197	0.665314	10.230769	0.123203	0.87885	0.262834
C57BL6J-1.028	332 SMC NN	layer 1	1	500	3.000000	0.616766	0.762475	1	35.666667	0.217565	0.784431	0.518962	7.333333	0.271457	0.730539	0.700599	3.528846	0.799599	0.202405	0.338677
C57BL6J-1.028	332 SMC NN	layer 2/3	1	462	1.000000	1	0.706263	1	406.000000	0.00215983	1	0.00215983	50.000000	0.00647948	0.99568	0.00647948	8.120000	0.45657	0.547884	0.906459
C57BL6J-1.028	333 Endo NN	layer 1	1	500	3.000000	0.912176	0.353293	0.453094	15.500000	0.860279	0.145709	0.299401	6.500000	0.417166	0.602794	1	1.944444	1	0.00199601	0.0259481
C57BL6J-1.028	333 Endo NN	layer 2/3	1	499	1.000000	1	0.322	0.52	320.000000	0.124	0.88	0.142	44.000000	0.1	0.906	0.1	7.272727	0.724	0.278	0.506
C57BL6J-1.028	334 Microglia NN	layer 1	1	500	4.000000	0.443114	0.862275	0.634731	35.750000	0.251497	0.750499	0.654691	8.250000	0.279441	0.726547	0.714571	3.312981	0.908184	0.0938124	0.213573
C57BL6J-1.028	334 Microglia NN	layer 2/3	1	494	2.000000	0.589899	0.870707	1	125.000000	0.646465	0.365657	0.610101	15.000000	0.676768	0.343434	0.571717	8.233333	0.375254	0.626775	0.880325
C57BL6J-1.028	335 BAM NN	layer 1	1	498	2.000000	0.865731	0.523046	1	13.500000	0.773547	0.230461	0.402806	7.000000	0.346693	0.697395	0.849699	1.928571	0.98374	0.0182927	0.0813008
C57BL6J-1.028	337 DC NN	layer 1	1	437	1.000000	1	0.69863	1	1.000000	1	0.00228311	0.109589	7.000000	0.221461	0.828767	0.525114	0.142857	1	0.002331	0.0629371
C57BL6J-1.028	338 Lymphoid NN	layer 1	1	398	1.000000	1	1	1	25.000000	0.77193	0.263158	0.518797	8.000000	0.418546	0.704261	0.862155	3.125000	0.81203	0.195489	0.343358
C57BL6J-1.028	338 Lymphoid NN	layer 2/3	1	428	1.000000	1	0.874126	1	17.000000	0.932401	0.0745921	0.125874	4.000000	0.878788	0.130536	0.20979	4.250000	0.988095	0.0142857	0.0714286
C57BL6J-1.029	006 L4/5 IT CTX Glut	layer 2/3	1	500	1.000000	1	0.117764	0.187625	786.000000	0.00199601	1	0.00199601	112.000000	0.00199601	1	0.00199601	7.017857	0.740519	0.261477	0.483034
C57BL6J-1.029	006 L4/5 IT CTX Glut	layer 5	1	400	1.000000	1	1	1	58.000000	0.456359	0.55611	0.795511	4.000000	0.710723	0.366584	0.698254	14.500000	0.109333	0.896	0.152
C57BL6J-1.029	007 L2/3 IT CTX Glut	layer 1	1	500	3.000000	0.830339	0.508982	0.672655	22.000000	0.0139721	0.988024	0.0139721	11.333333	0.00399202	0.998004	0.00399202	2.116162	0.974052	0.0279441	0.127745
C57BL6J-1.029	007 L2/3 IT CTX Glut	layer 2/3	1	500	1.000000	1	0.0858283	0.165669	753.000000	0.00199601	1	0.00199601	108.000000	0.00199601	1	0.00199601	6.972222	0.922156	0.0798403	0.183633
C57BL6J-1.029	039 OB Meis2 Thsd7b Gaba	layer 1	1	450	1.000000	1	1	1	7.000000	0.514412	0.62306	1	5.000000	0.556541	0.640798	1	1.400000	0.512195	0.51663	0.847007
C57BL6J-1.029	042 OB-out Frmd7 Gaba	layer 1	1	442	1.000000	1	1	1	7.000000	0.512415	0.632054	1	5.000000	0.553047	0.6614	1	1.400000	0.519187	0.512415	0.819413
C57BL6J-1.029	046 Vip Gaba	layer 1	1	497	2.000000	0.839357	0.570281	1	19.000000	0.00401606	1	0.00401606	7.000000	0.124498	0.915663	0.172691	2.000000	0.0301205	0.977912	0.0682731
C57BL6J-1.029	046 Vip Gaba	layer 2/3	1	500	2.000000	0.844311	0.568862	1	35.500000	0.984032	0.0199601	0.111776	6.000000	0.988024	0.0139721	0.105788	3.227273	0.998004	0.00399202	0.00798403
C57BL6J-1.029	047 Sncg Gaba	layer 1	1	465	2.000000	0.407725	1	0.407725	7.500000	0.111588	0.890558	0.133047	3.000000	0.56867	0.643777	0.95279	3.500000	0.0386266	0.974249	0.0386266
C57BL6J-1.029	047 Sncg Gaba	layer 2/3	1	468	2.000000	0.462687	0.950959	1	79.500000	0.545842	0.45629	0.765458	11.500000	0.633262	0.375267	0.643923	5.108333	0.799574	0.202559	0.38806
C57BL6J-1.029	049 Lamp5 Gaba	layer 1	1	500	3.000000	0.55489	0.832335	1	7.250000	0.215569	0.786427	0.502994	6.000000	0.487026	0.590818	0.96008	1.091667	0.187625	0.814371	0.40519
C57BL6J-1.029	049 Lamp5 Gaba	layer 2/3	1	498	2.000000	0.775551	0.693387	1	26.000000	0.975952	0.0260521	0.118236	4.500000	0.97996	0.0220441	0.112224	3.250000	0.991984	0.01002	0.0300601
C57BL6J-1.029	051 Pvalb chandelier Gaba	layer 1	1	448	1.000000	1	1	1	7.000000	0.521158	0.619154	1	6.000000	0.356347	0.7951	0.599109	1.166667	0.64588	0.356347	0.554566
C57BL6J-1.029	051 Pvalb chandelier Gaba	layer 2/3	1	490	3.000000	0.164969	0.985743	0.164969	48.333333	0.869654	0.132383	0.274949	7.666667	0.885947	0.11609	0.264766	4.666667	0.90224	0.0997963	0.215886
C57BL6J-1.029	052 Pvalb Gaba	layer 1	1	444	1.000000	1	1	1	11.000000	0.105618	0.948315	0.141573	8.000000	0.119101	0.952809	0.204494	1.375000	0.501124	0.501124	0.779775
C57BL6J-1.029	052 Pvalb Gaba	layer 2/3	1	500	2.000000	0.812375	0.646707	1	207.500000	0.143713	0.860279	0.295409	31.500000	0.227545	0.792415	0.560878	6.754717	0.0658683	0.936128	0.127745
C57BL6J-1.029	052 Pvalb Gaba	layer 5	1	308	1.000000	1	1	1	47.000000	0.456311	0.572816	0.796117	10.000000	0.375405	0.779935	0.634304	4.700000	0.605178	0.407767	0.87055
C57BL6J-1.029	053 Sst Gaba	layer 1	1	445	1.000000	1	1	1	11.000000	0.0896861	0.94843	0.143498	4.000000	0.730942	0.455157	0.818386	2.750000	0.134529	0.872197	0.248879
C57BL6J-1.029	053 Sst Gaba	layer 2/3	1	499	2.000000	0.858	0.58	1	147.000000	0.3	0.706	0.792	25.000000	0.332	0.684	0.846	5.787879	0.448	0.554	0.87
C57BL6J-1.029	053 Sst Gaba	layer 5	1	190	1.000000	1	1	1	16.000000	0.65445	0.361257	0.701571	2.000000	0.82199	0.256545	0.408377	8.000000	0.0890052	0.921466	0.204188
C57BL6J-1.029	095 DMH Prdm13 Gaba	layer 1	1	452	1.000000	1	1	1	7.000000	0.505519	0.633554	1	5.000000	0.503311	0.688742	1	1.400000	0.532009	0.496689	0.739514
C57BL6J-1.029	319 Astro-TE NN	layer 1	1	500	2.000000	0.994012	0.0758483	0.165669	12.000000	0.00598802	0.996008	0.00598802	10.500000	0.00199601	1	0.00199601	1.178571	0.88024	0.121756	0.251497
C57BL6J-1.029	319 Astro-TE NN	layer 2/3	1	500	2.000000	0.888224	0.443114	0.658683	183.500000	0.267465	0.734531	0.756487	23.000000	0.363273	0.644711	1	7.956522	0.113772	0.888224	0.209581
C57BL6J-1.029	319 Astro-TE NN	layer 5	1	384	1.000000	1	1	1	70.000000	0.0701299	0.945455	0.184416	8.000000	0.306494	0.755844	0.574026	8.750000	0.233516	0.774725	0.656593
C57BL6J-1.029	321 Astroependymal NN	layer 1	1	430	1.000000	1	1	1	7.000000	0.542923	0.610209	1	4.000000	0.540603	0.645012	1	1.750000	0.516667	0.502381	0.752381
C57BL6J-1.029	326 OPC NN	layer 1	1	500	2.000000	0.98004	0.169661	0.333333	4.000000	0.658683	0.393214	0.642715	4.500000	0.137725	0.878244	0.273453	0.916667	0.951904	0.0501002	0.150301
C57BL6J-1.029	326 OPC NN	layer 2/3	1	500	2.000000	0.884232	0.556886	1	193.500000	0.207585	0.796407	0.512974	36.500000	0.0858283	0.918164	0.115768	5.213798	0.974052	0.0279441	0.0638723
C57BL6J-1.029	327 Oligo NN	layer 1	1	498	2.000000	0.865731	0.553106	1	1.500000	0.8998	0.136273	0.272545	2.000000	0.617234	0.490982	0.823647	0.750000	0.946058	0.0705394	0.186722
C57BL6J-1.029	327 Oligo NN	layer 2/3	1	498	1.000000	1	0.180361	0.252505	429.000000	0.00601202	0.995992	0.00601202	63.000000	0.00801603	0.995992	0.00801603	6.809524	0.511022	0.490982	0.845691
C57BL6J-1.029	328 OEC NN	layer 1	1	500	1.000000	1	0.0618762	0.0778443	4.000000	0.772455	0.291417	0.489022	5.000000	0.189621	0.878244	0.317365	0.800000	0.959839	0.0481928	0.140562
C57BL6J-1.029	329 ABC NN	layer 1	1	495	2.000000	0.83871	0.576613	1	4.500000	0.405242	0.625	0.923387	2.000000	0.594758	0.510081	0.800403	2.250000	0.284797	0.730193	0.770878
C57BL6J-1.029	330 VLMC NN	layer 1	1	500	4.000000	0.37525	0.92016	0.632735	3.000000	0.874251	0.161677	0.307385	2.000000	0.820359	0.259481	0.421158	0.857143	0.962	0.04	0.116
C57BL6J-1.029	330 VLMC NN	layer 2/3	1	464	2.000000	0.365591	0.967742	0.365591	44.000000	0.830108	0.172043	0.331183	6.000000	0.847312	0.165591	0.32043	5.600000	0.845652	0.156522	0.278261
C57BL6J-1.029	331 Peri NN	layer 1	1	499	4.000000	0.164	0.972	0.238	4.250000	0.694	0.322	0.554	2.500000	0.672	0.386	0.632	1.541667	0.618952	0.383065	0.59879
C57BL6J-1.029	331 Peri NN	layer 2/3	1	498	2.000000	0.801603	0.659319	1	184.000000	0.212425	0.789579	0.557114	27.000000	0.214429	0.799599	0.53507	6.861111	0.54509	0.456914	0.845691
C57BL6J-1.029	331 Peri NN	layer 5	1	247	1.000000	1	1	1	67.000000	0.0645161	0.943548	0.197581	5.000000	0.629032	0.471774	0.903226	13.400000	0.0519481	0.952381	0.0562771
C57BL6J-1.029	332 SMC NN	layer 1	1	499	3.000000	0.666	0.74	1	5.000000	0.378	0.656	0.92	3.666667	0.226	0.776	0.564	0.904762	0.906314	0.095723	0.207739
C57BL6J-1.029	332 SMC NN	layer 2/3	1	489	1.000000	1	0.4	0.514286	80.000000	0.728571	0.27551	0.473469	6.000000	0.895918	0.126531	0.271429	13.333333	0.0164948	0.985567	0.0164948
C57BL6J-1.029	333 Endo NN	layer 1	1	500	4.000000	0.658683	0.742515	1	5.200000	0.351297	0.656687	0.824351	3.000000	0.447106	0.642715	0.946108	2.395833	0.195609	0.806387	0.47505
C57BL6J-1.029	333 Endo NN	layer 2/3	1	500	2.000000	0.902196	0.423154	0.640719	282.500000	0.0698603	0.932136	0.0778443	41.500000	0.0778443	0.924152	0.0838323	9.153481	0.0219561	0.98004	0.0239521
C57BL6J-1.029	333 Endo NN	layer 5	1	394	1.000000	1	1	1	59.000000	0.263291	0.76962	0.508861	10.000000	0.126582	0.929114	0.263291	5.900000	0.750685	0.254795	0.432877
C57BL6J-1.029	334 Microglia NN	layer 1	1	500	6.000000	0.0399202	0.996008	0.0479042	5.666667	0.323353	0.678643	0.784431	2.166667	0.714571	0.287425	0.489022	2.000000	0.328	0.73	0.88
C57BL6J-1.029	334 Microglia NN	layer 2/3	1	500	1.000000	1	0.103792	0.151697	522.000000	0.00199601	1	0.00199601	77.000000	0.00399202	0.998004	0.00399202	6.779221	0.558882	0.443114	0.832335
C57BL6J-1.029	334 Microglia NN	layer 5	1	376	1.000000	1	1	1	63.000000	0.177719	0.840849	0.360743	11.000000	0.0769231	0.976127	0.148541	5.727273	0.763533	0.239316	0.381766
C57BL6J-1.029	335 BAM NN	layer 1	1	494	1.000000	1	0.311111	0.50303	26.000000	0.0020202	1	0.0020202	8.000000	0.0282828	0.981818	0.0282828	3.250000	0.143182	0.868182	0.3
C57BL6J-1.029	335 BAM NN	layer 2/3	1	461	1.000000	1	0.649351	1	252.000000	0.0930736	0.909091	0.0930736	39.000000	0.0735931	0.941558	0.0735931	6.461538	0.662252	0.339956	0.540839
C57BL6J-1.029	338 Lymphoid NN	layer 2/3	1	270	1.000000	1	1	1	138.000000	0.0258303	0.97786	0.095941	15.000000	0.472325	0.619926	0.922509	9.200000	0.151292	0.852399	0.324723
C57BL6J-1.030	006 L4/5 IT CTX Glut	layer 1	1	443	1.000000	1	1	1	63.000000	0.00225225	1	0.00225225	9.000000	0.376126	0.759009	0.718468	7.000000	0.061086	0.950226	0.061086
C57BL6J-1.030	006 L4/5 IT CTX Glut	layer 2/3	1	500	1.000000	1	0.0279441	0.0339321	1023.000000	0.00199601	1	0.00199601	146.000000	0.00199601	1	0.00199601	7.006849	0.954092	0.0479042	0.131737
C57BL6J-1.030	006 L4/5 IT CTX Glut	layer 5	1	482	1.000000	1	0.776398	1	153.000000	0.010352	0.991718	0.0165631	26.000000	0.0269151	0.981366	0.0269151	5.884615	0.623158	0.378947	0.543158
C57BL6J-1.030	007 L2/3 IT CTX Glut	layer 1	1	500	2.000000	1	0.0359281	0.0499002	119.500000	0.00199601	1	0.00199601	31.000000	0.00199601	1	0.00199601	3.657956	0.964072	0.0379242	0.111776
C57BL6J-1.030	007 L2/3 IT CTX Glut	layer 2/3	1	500	1.000000	1	0.0299401	0.0339321	987.000000	0.00199601	1	0.00199601	136.000000	0.00199601	1	0.00199601	7.257353	0.976048	0.0259481	0.0898204
C57BL6J-1.030	007 L2/3 IT CTX Glut	layer 5	1	389	1.000000	1	0.928205	1	112.000000	0.0666667	0.935897	0.148718	18.000000	0.179487	0.85641	0.358974	6.222222	0.297587	0.705094	0.747989
C57BL6J-1.030	022 L5 ET CTX Glut	layer 2/3	1	308	1.000000	1	1	1	145.000000	0.165049	0.84466	0.381877	22.000000	0.12945	0.915858	0.242718	6.590909	0.692557	0.31068	0.527508
C57BL6J-1.030	022 L5 ET CTX Glut	layer 5	1	417	1.000000	1	0.897129	1	104.000000	0.131579	0.87799	0.270335	31.000000	0.00239234	1	0.00239234	3.354839	0.968215	0.0342298	0.129584
C57BL6J-1.030	032 L5 NP CTX Glut	layer 5	1	401	1.000000	1	0.895522	1	126.000000	0.0273632	0.977612	0.0472637	28.000000	0.00995025	0.995025	0.00995025	4.500000	0.816583	0.193467	0.339196
C57BL6J-1.030	039 OB Meis2 Thsd7b Gaba	layer 1	1	446	1.000000	1	1	1	19.000000	0.807606	0.261745	0.467562	10.000000	0.328859	0.785235	0.608501	1.900000	0.89038	0.114094	0.275168
C57BL6J-1.030	042 OB-out Frmd7 Gaba	layer 1	1	446	1.000000	1	1	1	17.000000	0.888143	0.154362	0.299776	10.000000	0.360179	0.749441	0.767338	1.700000	0.919463	0.0872483	0.203579
C57BL6J-1.030	044 OB Dopa-Gaba	layer 1	1	446	1.000000	1	1	1	21.000000	0.711409	0.348993	0.693512	10.000000	0.304251	0.798658	0.599553	2.100000	0.829978	0.181208	0.355705
C57BL6J-1.030	046 Vip Gaba	layer 1	1	496	2.000000	0.889336	0.49497	0.619718	14.666667	0.382294	0.619718	0.925553	4.333333	0.668008	0.334004	0.575453	2.666667	0.287726	0.714286	0.565392
C57BL6J-1.030	046 Vip Gaba	layer 2/3	1	500	3.000000	0.582834	0.804391	1	135.333333	0.39521	0.606786	0.936128	20.333333	0.467066	0.53493	0.838323	5.641290	0.760479	0.241517	0.491018
C57BL6J-1.030	046 Vip Gaba	layer 5	1	250	1.000000	1	1	1	50.000000	0.410359	0.61753	0.697211	13.000000	0.250996	0.808765	0.521912	3.846154	0.63745	0.366534	0.649402
C57BL6J-1.030	047 Sncg Gaba	layer 1	1	500	2.000000	0.966068	0.323353	0.612774	31.500000	0.0339321	0.97006	0.0339321	12.000000	0.0439122	0.966068	0.0439122	2.326087	0.429142	0.572854	0.866267
C57BL6J-1.030	047 Sncg Gaba	layer 2/3	1	490	1.000000	1	0.348269	0.521385	140.000000	0.368635	0.633401	0.928717	19.000000	0.437882	0.580448	0.95723	7.368421	0.238289	0.763747	0.511202
C57BL6J-1.030	049 Lamp5 Gaba	layer 1	1	500	3.000000	0.794411	0.580838	1	13.000000	0.726547	0.303393	0.506986	7.333333	0.592814	0.409182	0.690619	1.656085	0.842315	0.159681	0.319361
C57BL6J-1.030	049 Lamp5 Gaba	layer 2/3	1	497	1.000000	1	0.13253	0.261044	434.000000	0.0160643	0.985944	0.0160643	72.000000	0.0140562	0.98996	0.0140562	6.027778	0.592369	0.409639	0.821285
C57BL6J-1.030	050 Lamp5 Lhx6 Gaba	layer 1	1	454	1.000000	1	1	1	13.000000	0.956044	0.0527473	0.105495	8.000000	0.621978	0.518681	1	1.625000	0.936264	0.0681319	0.195604
C57BL6J-1.030	051 Pvalb chandelier Gaba	layer 1	1	475	2.000000	0.552521	0.909664	1	5.500000	0.823529	0.201681	0.386555	3.500000	0.588235	0.464286	0.707983	1.625000	0.808824	0.195378	0.355042
C57BL6J-1.030	051 Pvalb chandelier Gaba	layer 2/3	1	325	1.000000	1	1	1	122.000000	0.40184	0.622699	0.699387	17.000000	0.432515	0.625767	0.91411	7.176471	0.478528	0.52454	0.92638
C57BL6J-1.030	052 Pvalb Gaba	layer 1	1	455	1.000000	1	1	1	41.000000	0.00438596	0.997807	0.00438596	13.000000	0.0921053	0.951754	0.122807	3.153846	0.375	0.627193	0.986842
C57BL6J-1.030	052 Pvalb Gaba	layer 2/3	1	500	2.000000	0.902196	0.441118	0.62475	233.000000	0.193613	0.810379	0.49501	40.500000	0.177645	0.826347	0.409182	4.333333	0.994012	0.00798403	0.0179641
C57BL6J-1.030	052 Pvalb Gaba	layer 5	1	445	1.000000	1	0.899103	1	117.000000	0.0493274	0.952915	0.0986547	30.000000	0.0269058	0.986547	0.0381166	3.900000	0.461883	0.542601	0.793722
C57BL6J-1.030	053 Sst Gaba	layer 1	1	499	3.000000	0.322	0.962	0.482	16.666667	0.38	0.622	0.858	5.000000	0.642	0.434	0.726	4.388889	0.024	0.978	0.036
C57BL6J-1.030	053 Sst Gaba	layer 2/3	1	499	3.000000	0.544	0.788	1	167.666667	0.294	0.708	0.838	27.333333	0.278	0.724	0.792	5.768159	0.734	0.268	0.514
C57BL6J-1.030	053 Sst Gaba	layer 5	1	362	1.000000	1	0.931129	1	63.000000	0.421488	0.586777	0.848485	14.000000	0.471074	0.561983	0.961433	4.500000	0.363636	0.658402	0.721763
C57BL6J-1.030	056 Sst Chodl Gaba	layer 2/3	1	446	1.000000	1	0.722595	1	205.000000	0.167785	0.834452	0.183445	27.000000	0.201342	0.807606	0.480984	7.592593	0.295302	0.706935	0.736018
C57BL6J-1.030	113 MEA-COA-BMA Ccdc42 Glut	layer 1	1	462	1.000000	1	0.654428	1	21.000000	0.200864	0.814255	0.354212	7.000000	0.192225	0.868251	0.302376	3.000000	0.668142	0.382743	0.606195
C57BL6J-1.030	319 Astro-TE NN	layer 1	1	500	4.000000	0.784431	0.580838	1	16.250000	0.477046	0.530938	0.994012	8.000000	0.0998004	0.91018	0.143713	1.652778	1	0.00199601	0.0359281
C57BL6J-1.030	319 Astro-TE NN	layer 2/3	1	500	2.000000	0.946108	0.261477	0.407186	215.500000	0.223553	0.778443	0.626747	26.000000	0.283433	0.728543	0.814371	13.629252	0.00199601	1	0.00199601
C57BL6J-1.030	319 Astro-TE NN	layer 5	1	459	1.000000	1	0.832609	1	114.000000	0.115217	0.891304	0.202174	26.000000	0.0456522	0.969565	0.076087	4.384615	0.759382	0.242826	0.419426
C57BL6J-1.030	320 Astro-OLF NN	layer 1	1	455	1.000000	1	0.563596	1	17.000000	0.179825	0.837719	0.414474	10.000000	0.0482456	0.960526	0.0482456	1.700000	0.923423	0.0788288	0.189189
C57BL6J-1.030	326 OPC NN	layer 1	1	500	4.000000	0.612774	0.756487	1	19.250000	0.285429	0.724551	0.670659	7.000000	0.183633	0.840319	0.397206	2.421429	0.92016	0.0818363	0.199601
C57BL6J-1.030	326 OPC NN	layer 2/3	1	500	2.000000	0.906188	0.397206	0.626747	279.000000	0.113772	0.888224	0.159681	41.000000	0.0998004	0.914172	0.10978	4.814346	0.998004	0.00399202	0.0199601
C57BL6J-1.030	326 OPC NN	layer 5	1	440	1.000000	1	0.886621	1	95.000000	0.217687	0.791383	0.426304	20.000000	0.201814	0.857143	0.360544	4.750000	0.679724	0.329493	0.511521
C57BL6J-1.030	327 Oligo NN	layer 1	1	499	3.000000	0.664	0.726	1	11.666667	0.58	0.422	0.726	3.000000	0.734	0.32	0.528	3.035714	0.552846	0.449187	0.697154
C57BL6J-1.030	327 Oligo NN	layer 2/3	1	499	2.000000	0.882	0.486	0.648	256.000000	0.098	0.904	0.118	40.000000	0.074	0.934	0.074	7.441441	0.512	0.49	0.864
C57BL6J-1.030	327 Oligo NN	layer 5	1	427	2.000000	0.151869	1	0.151869	46.000000	0.665888	0.348131	0.682243	12.500000	0.457944	0.546729	0.943925	3.120000	0.964539	0.0378251	0.104019
C57BL6J-1.030	328 OEC NN	layer 1	1	500	1.000000	1	0.0259481	0.0319361	17.000000	0.301397	0.718563	0.660679	10.000000	0.0299401	0.984032	0.0299401	1.700000	0.993976	0.00803213	0.0803213
C57BL6J-1.030	329 ABC NN	layer 1	1	498	3.000000	0.392786	0.915832	0.537074	12.333333	0.54509	0.456914	0.803607	7.000000	0.188377	0.861723	0.344689	1.761905	0.961224	0.0408163	0.126531
C57BL6J-1.030	330 VLMC NN	layer 1	1	500	3.000000	0.858283	0.530938	1	17.333333	0.423154	0.578842	0.958084	8.666667	0.0878244	0.914172	0.135729	2.272727	0.932136	0.0698603	0.167665
C57BL6J-1.030	330 VLMC NN	layer 2/3	1	469	1.000000	1	0.482979	0.570213	19.000000	0.891489	0.112766	0.219149	5.000000	0.865957	0.16383	0.306383	3.800000	0.976139	0.0260304	0.0694143
C57BL6J-1.030	330 VLMC NN	layer 5	1	241	1.000000	1	0.995868	1	8.000000	0.77686	0.239669	0.293388	0.000000	1	0.0867769	0.115702	nan			
C57BL6J-1.030	331 Peri NN	layer 1	1	500	5.000000	0.173653	0.98004	0.193613	22.400000	0.147705	0.854291	0.303393	6.200000	0.233533	0.774451	0.546906	3.359524	0.403194	0.598802	0.98004
C57BL6J-1.030	331 Peri NN	layer 2/3	1	500	3.000000	0.49501	0.832335	1	235.333333	0.127745	0.874251	0.231537	33.666667	0.127745	0.874251	0.195609	8.615636	0.136	0.866	0.31
C57BL6J-1.030	331 Peri NN	layer 5	1	398	1.000000	1	0.942356	1	112.000000	0.0426065	0.962406	0.0802005	16.000000	0.273183	0.769424	0.52381	7.000000	0.153646	0.861979	0.294271
C57BL6J-1.030	332 SMC NN	layer 1	1	498	3.000000	0.723447	0.627255	1	32.666667	0.0220441	0.97996	0.0220441	11.000000	0.0340681	0.973948	0.0340681	3.826618	0.283702	0.71831	0.754527
C57BL6J-1.030	332 SMC NN	layer 2/3	1	500	4.000000	0.0818363	0.99002	0.0818363	83.750000	0.752495	0.249501	0.413174	11.750000	0.726547	0.275449	0.439122	7.256787	0.540918	0.461078	0.800399
C57BL6J-1.030	332 SMC NN	layer 5	1	338	1.000000	1	0.955752	1	83.000000	0.126844	0.879056	0.244838	11.000000	0.436578	0.637168	0.870206	7.545455	0.134375	0.86875	0.21875
C57BL6J-1.030	333 Endo NN	layer 1	1	500	5.000000	0.510978	0.792415	1	8.500000	0.904192	0.103792	0.213573	5.166667	0.331337	0.670659	0.762475	1.707589	1	0.00199601	0.0399202
C57BL6J-1.030	333 Endo NN	layer 2/3	1	500	3.000000	0.722555	0.612774	1	172.666667	0.373253	0.628743	0.976048	23.666667	0.367265	0.634731	0.974052	7.014085	0.686627	0.315369	0.572854
C57BL6J-1.030	333 Endo NN	layer 5	1	460	1.000000	1	0.798265	1	52.000000	0.631236	0.383948	0.739696	1.000000	0.980477	0.0390456	0.0954447	52.000000	0.00220751	1	0.00220751
C57BL6J-1.030	334 Microglia NN	layer 1	1	500	6.000000	0.10978	0.984032	0.165669	7.833333	0.954092	0.0479042	0.163673	3.500000	0.758483	0.279441	0.497006	1.525926	1	0.00199601	0.0319361
C57BL6J-1.030	334 Microglia NN	layer 2/3	1	500	2.000000	0.9501	0.317365	0.411178	300.500000	0.0698603	0.932136	0.0718563	44.000000	0.0538922	0.9501	0.0538922	4.668699	1	0.00199601	0.0139721
C57BL6J-1.030	334 Microglia NN	layer 5	1	460	1.000000	1	0.843818	1	36.000000	0.802603	0.208243	0.409978	5.000000	0.895879	0.138829	0.273319	7.200000	0.122538	0.881838	0.242888
C57BL6J-1.030	335 BAM NN	layer 1	1	497	3.000000	0.419679	0.913655	0.566265	14.000000	0.465863	0.556225	0.953815	4.666667	0.411647	0.590361	0.949799	4.000000	0.296066	0.73499	0.797101
C57BL6J-1.030	335 BAM NN	layer 2/3	1	469	2.000000	0.506383	0.897872	1	96.000000	0.576596	0.42766	0.734043	8.500000	0.778723	0.238298	0.423404	11.458333	0.055914	0.946237	0.0774194
C57BL6J-1.030	338 Lymphoid NN	layer 1	1	446	1.000000	1	1	1	15.000000	0.932886	0.0872483	0.174497	6.000000	0.738255	0.402685	0.704698	2.500000	0.769575	0.261745	0.440716
C57BL6J-1.030	338 Lymphoid NN	layer 2/3	1	397	1.000000	1	0.839196	1	192.000000	0.130653	0.874372	0.130653	34.000000	0.0603015	0.949749	0.0603015	5.647059	0.864322	0.138191	0.278894
