slide	subclass	layer	true_region_num	true_file_count	random_sample_n	true_gt_random_count	true_gt_random_ratio	perm_p_value_one_sided
C57BL6J-1.041	326 OPC NN	layer 1	3.000000	1	500	118	0.236000	0.764471
C57BL6J-1.041	326 OPC NN	layer 2/3	4.000000	1	500	125	0.250000	0.750499
C57BL6J-1.041	326 OPC NN	layer 5	4.000000	1	500	96	0.192000	0.808383
C57BL6J-1.041	326 OPC NN	layer 6a	2.000000	1	500	94	0.188000	0.812375
C57BL6J-1.041	327 Oligo NN	layer 1	2.000000	1	499	47	0.094188	0.906
C57BL6J-1.041	327 Oligo NN	layer 2/3	5.000000	1	500	326	0.652000	0.349301
C57BL6J-1.041	327 Oligo NN	layer 5	3.000000	1	500	8	0.016000	0.984032
C57BL6J-1.041	327 Oligo NN	layer 6a	2.000000	1	499	69	0.138277	0.862
C57BL6J-1.041	329 ABC NN	layer 1	1.000000	1	481	0	0.000000	1
C57BL6J-1.041	329 ABC NN	layer 2/3	1.000000	1	477	0	0.000000	1
C57BL6J-1.041	330 VLMC NN	layer 1	4.000000	1	500	280	0.560000	0.441118
C57BL6J-1.041	330 VLMC NN	layer 2/3	3.000000	1	499	225	0.450902	0.55
C57BL6J-1.041	330 VLMC NN	layer 5	3.000000	1	500	63	0.126000	0.874251
C57BL6J-1.041	330 VLMC NN	layer 6a	2.000000	1	468	260	0.555556	0.445629
C57BL6J-1.041	331 Peri NN	layer 1	2.000000	1	498	41	0.082329	0.917836
C57BL6J-1.041	331 Peri NN	layer 2/3	3.000000	1	500	47	0.094000	0.906188
C57BL6J-1.041	331 Peri NN	layer 5	2.000000	1	500	2	0.004000	0.996008
C57BL6J-1.041	331 Peri NN	layer 6a	3.000000	1	499	319	0.639279	0.362
C57BL6J-1.041	332 SMC NN	layer 1	2.000000	1	495	69	0.139394	0.860887
C57BL6J-1.041	332 SMC NN	layer 2/3	2.000000	1	488	173	0.354508	0.646217
C57BL6J-1.041	332 SMC NN	layer 5	2.000000	1	500	8	0.016000	0.984032
C57BL6J-1.041	332 SMC NN	layer 6a	1.000000	1	312	0	0.000000	1
C57BL6J-1.041	333 Endo NN	layer 1	5.000000	1	500	353	0.706000	0.295409
C57BL6J-1.041	333 Endo NN	layer 2/3	4.000000	1	500	19	0.038000	0.962076
C57BL6J-1.041	333 Endo NN	layer 5	4.000000	1	500	21	0.042000	0.958084
C57BL6J-1.041	333 Endo NN	layer 6a	5.000000	1	500	476	0.952000	0.0499002
C57BL6J-1.041	334 Microglia NN	layer 1	5.000000	1	500	422	0.844000	0.157685
C57BL6J-1.041	334 Microglia NN	layer 2/3	6.000000	1	500	382	0.764000	0.237525
C57BL6J-1.041	334 Microglia NN	layer 5	5.000000	1	500	174	0.348000	0.652695
C57BL6J-1.041	334 Microglia NN	layer 6a	2.000000	1	500	68	0.136000	0.864271
C57BL6J-1.041	335 BAM NN	layer 1	3.000000	1	497	315	0.633803	0.36747
C57BL6J-1.041	335 BAM NN	layer 2/3	1.000000	1	476	0	0.000000	1
C57BL6J-1.041	335 BAM NN	layer 5	2.000000	1	495	114	0.230303	0.770161
C57BL6J-1.041	335 BAM NN	layer 6a	1.000000	1	275	0	0.000000	1
C57BL6J-1.041	337 DC NN	layer 5	1.000000	1	489	0	0.000000	1
C57BL6J-1.041	338 Lymphoid NN	layer 5	1.000000	1	488	0	0.000000	1
C57BL6J-1.042	001 CLA-EPd-CTX Car3 Glut	layer 2/3	2.000000	1	493	102	0.206897	0.793522
C57BL6J-1.042	001 CLA-EPd-CTX Car3 Glut	layer 5	2.000000	1	499	48	0.096192	0.904
C57BL6J-1.042	001 CLA-EPd-CTX Car3 Glut	layer 6a	1.000000	1	500	0	0.000000	1
C57BL6J-1.042	002 IT EP-CLA Glut	layer 2/3	1.000000	1	469	0	0.000000	1
C57BL6J-1.042	002 IT EP-CLA Glut	layer 5	2.000000	1	499	16	0.032064	0.968
C57BL6J-1.042	004 L6 IT CTX Glut	layer 2/3	1.000000	1	484	0	0.000000	1
C57BL6J-1.042	004 L6 IT CTX Glut	layer 5	2.000000	1	500	1	0.002000	0.998004
C57BL6J-1.042	004 L6 IT CTX Glut	layer 6a	3.000000	1	500	158	0.316000	0.684631
C57BL6J-1.042	004 L6 IT CTX Glut	layer 6b	1.000000	1	157	0	0.000000	1
C57BL6J-1.042	005 L5 IT CTX Glut	layer 5	2.000000	1	500	0	0.000000	1
C57BL6J-1.042	005 L5 IT CTX Glut	layer 6a	1.000000	1	499	0	0.000000	1
C57BL6J-1.042	006 L4/5 IT CTX Glut	layer 1	1.000000	1	475	0	0.000000	1
C57BL6J-1.042	006 L4/5 IT CTX Glut	layer 2/3	2.000000	1	500	1	0.002000	0.998004
C57BL6J-1.042	006 L4/5 IT CTX Glut	layer 5	2.000000	1	500	0	0.000000	1
C57BL6J-1.042	006 L4/5 IT CTX Glut	layer 6a	1.000000	1	465	0	0.000000	1
C57BL6J-1.042	007 L2/3 IT CTX Glut	layer 1	5.000000	1	500	432	0.864000	0.137725
C57BL6J-1.042	007 L2/3 IT CTX Glut	layer 2/3	3.000000	1	500	5	0.010000	0.99002
C57BL6J-1.042	007 L2/3 IT CTX Glut	layer 5	2.000000	1	500	11	0.022000	0.978044
C57BL6J-1.042	010 IT AON-TT-DP Glut	layer 1	1.000000	1	423	0	0.000000	1
C57BL6J-1.042	010 IT AON-TT-DP Glut	layer 2/3	1.000000	1	479	0	0.000000	1
C57BL6J-1.042	010 IT AON-TT-DP Glut	layer 5	1.000000	1	476	0	0.000000	1
C57BL6J-1.042	010 IT AON-TT-DP Glut	layer 6a	1.000000	1	409	0	0.000000	1
C57BL6J-1.042	018 L2 IT PPP-APr Glut	layer 5	1.000000	1	500	0	0.000000	1
C57BL6J-1.042	022 L5 ET CTX Glut	layer 5	3.000000	1	500	8	0.016000	0.984032
C57BL6J-1.042	022 L5 ET CTX Glut	layer 6a	2.000000	1	497	84	0.169014	0.831325
C57BL6J-1.042	029 L6b CTX Glut	layer 5	1.000000	1	476	0	0.000000	1
C57BL6J-1.042	029 L6b CTX Glut	layer 6a	1.000000	1	499	0	0.000000	1
C57BL6J-1.042	030 L6 CT CTX Glut	layer 5	3.000000	1	500	11	0.022000	0.978044
C57BL6J-1.042	030 L6 CT CTX Glut	layer 6a	2.000000	1	500	46	0.092000	0.908184
C57BL6J-1.042	030 L6 CT CTX Glut	layer 6b	1.000000	1	157	0	0.000000	1
C57BL6J-1.042	031 CT SUB Glut	layer 5	1.000000	1	499	0	0.000000	1
C57BL6J-1.042	032 L5 NP CTX Glut	layer 5	2.000000	1	500	0	0.000000	1
C57BL6J-1.042	032 L5 NP CTX Glut	layer 6a	2.000000	1	500	93	0.186000	0.814371
C57BL6J-1.042	033 NP SUB Glut	layer 5	1.000000	1	500	0	0.000000	1
C57BL6J-1.042	036 HPF CR Glut	layer 1	1.000000	1	477	0	0.000000	1
C57BL6J-1.042	043 OB-mi Frmd7 Gaba	layer 5	1.000000	1	500	0	0.000000	1
C57BL6J-1.042	044 OB Dopa-Gaba	layer 5	1.000000	1	500	0	0.000000	1
C57BL6J-1.042	046 Vip Gaba	layer 1	3.000000	1	493	333	0.675456	0.325911
C57BL6J-1.042	046 Vip Gaba	layer 2/3	4.000000	1	500	189	0.378000	0.622754
C57BL6J-1.042	046 Vip Gaba	layer 5	3.000000	1	500	156	0.312000	0.688623
C57BL6J-1.042	047 Sncg Gaba	layer 1	2.000000	1	492	131	0.266260	0.73428
C57BL6J-1.042	047 Sncg Gaba	layer 2/3	2.000000	1	496	54	0.108871	0.891348
C57BL6J-1.042	047 Sncg Gaba	layer 5	3.000000	1	495	258	0.521212	0.479839
C57BL6J-1.042	047 Sncg Gaba	layer 6a	1.000000	1	494	0	0.000000	1
C57BL6J-1.042	049 Lamp5 Gaba	layer 1	3.000000	1	499	173	0.346693	0.654
C57BL6J-1.042	049 Lamp5 Gaba	layer 2/3	3.000000	1	500	168	0.336000	0.664671
C57BL6J-1.042	049 Lamp5 Gaba	layer 5	4.000000	1	496	439	0.885081	0.1167
C57BL6J-1.042	049 Lamp5 Gaba	layer 6a	1.000000	1	495	0	0.000000	1
C57BL6J-1.042	050 Lamp5 Lhx6 Gaba	layer 5	1.000000	1	500	0	0.000000	1
C57BL6J-1.042	050 Lamp5 Lhx6 Gaba	layer 6a	2.000000	1	471	238	0.505308	0.495763
C57BL6J-1.042	051 Pvalb chandelier Gaba	layer 2/3	2.000000	1	481	203	0.422037	0.578838
C57BL6J-1.042	051 Pvalb chandelier Gaba	layer 5	1.000000	1	500	0	0.000000	1
C57BL6J-1.042	052 Pvalb Gaba	layer 2/3	5.000000	1	500	372	0.744000	0.257485
C57BL6J-1.042	052 Pvalb Gaba	layer 5	6.000000	1	500	394	0.788000	0.213573
C57BL6J-1.042	052 Pvalb Gaba	layer 6a	2.000000	1	500	60	0.120000	0.88024
C57BL6J-1.042	053 Sst Gaba	layer 1	1.000000	1	478	0	0.000000	1
C57BL6J-1.042	053 Sst Gaba	layer 2/3	2.000000	1	500	11	0.022000	0.978044
C57BL6J-1.042	053 Sst Gaba	layer 5	5.000000	1	500	271	0.542000	0.459082
C57BL6J-1.042	053 Sst Gaba	layer 6a	2.000000	1	500	72	0.144000	0.856287
C57BL6J-1.042	056 Sst Chodl Gaba	layer 1	1.000000	1	413	0	0.000000	1
C57BL6J-1.042	056 Sst Chodl Gaba	layer 2/3	1.000000	1	463	0	0.000000	1
C57BL6J-1.042	056 Sst Chodl Gaba	layer 5	1.000000	1	500	0	0.000000	1
C57BL6J-1.042	056 Sst Chodl Gaba	layer 6a	4.000000	1	474	472	0.995781	0.00631579
C57BL6J-1.042	061 STR D1 Gaba	layer 6a	1.000000	1	400	0	0.000000	1
C57BL6J-1.042	063 STR D1 Sema5a Gaba	layer 6a	1.000000	1	385	0	0.000000	1
C57BL6J-1.042	064 STR-PAL Chst9 Gaba	layer 6a	1.000000	1	389	0	0.000000	1
C57BL6J-1.042	097 PVHd-SBPV Six3 Prox1 Gaba	layer 5	1.000000	1	500	0	0.000000	1
C57BL6J-1.042	115 MS-SF Bsx Glut	layer 6a	1.000000	1	387	0	0.000000	1
C57BL6J-1.042	319 Astro-TE NN	layer 1	4.000000	1	500	182	0.364000	0.636727
C57BL6J-1.042	319 Astro-TE NN	layer 2/3	3.000000	1	500	8	0.016000	0.984032
C57BL6J-1.042	319 Astro-TE NN	layer 5	5.000000	1	500	123	0.246000	0.754491
C57BL6J-1.042	319 Astro-TE NN	layer 6a	2.000000	1	500	41	0.082000	0.918164
C57BL6J-1.042	321 Astroependymal NN	layer 1	1.000000	1	409	0	0.000000	1
C57BL6J-1.042	326 OPC NN	layer 1	3.000000	1	499	108	0.216433	0.784
C57BL6J-1.042	326 OPC NN	layer 2/3	4.000000	1	500	201	0.402000	0.598802
C57BL6J-1.042	326 OPC NN	layer 5	4.000000	1	500	84	0.168000	0.832335
C57BL6J-1.042	326 OPC NN	layer 6a	3.000000	1	500	255	0.510000	0.491018
C57BL6J-1.042	327 Oligo NN	layer 1	3.000000	1	496	211	0.425403	0.575453
C57BL6J-1.042	327 Oligo NN	layer 2/3	3.000000	1	500	63	0.126000	0.874251
C57BL6J-1.042	327 Oligo NN	layer 5	4.000000	1	500	53	0.106000	0.894212
C57BL6J-1.042	327 Oligo NN	layer 6a	1.000000	1	500	0	0.000000	1
C57BL6J-1.042	329 ABC NN	layer 1	2.000000	1	498	61	0.122490	0.877756
C57BL6J-1.042	329 ABC NN	layer 2/3	1.000000	1	425	0	0.000000	1
C57BL6J-1.042	329 ABC NN	layer 5	1.000000	1	476	0	0.000000	1
C57BL6J-1.042	330 VLMC NN	layer 1	4.000000	1	500	264	0.528000	0.473054
C57BL6J-1.042	330 VLMC NN	layer 2/3	1.000000	1	493	0	0.000000	1
C57BL6J-1.042	330 VLMC NN	layer 5	3.000000	1	500	128	0.256000	0.744511
C57BL6J-1.042	330 VLMC NN	layer 6a	1.000000	1	418	0	0.000000	1
C57BL6J-1.042	331 Peri NN	layer 1	2.000000	1	497	44	0.088531	0.911647
C57BL6J-1.042	331 Peri NN	layer 2/3	4.000000	1	500	225	0.450000	0.550898
C57BL6J-1.042	331 Peri NN	layer 5	4.000000	1	500	141	0.282000	0.718563
C57BL6J-1.042	331 Peri NN	layer 6a	3.000000	1	500	237	0.474000	0.526946
C57BL6J-1.042	332 SMC NN	layer 1	1.000000	1	498	0	0.000000	1
C57BL6J-1.042	332 SMC NN	layer 2/3	2.000000	1	499	50	0.100200	0.9
C57BL6J-1.042	332 SMC NN	layer 5	2.000000	1	500	8	0.016000	0.984032
C57BL6J-1.042	332 SMC NN	layer 6a	1.000000	1	486	0	0.000000	1
C57BL6J-1.042	333 Endo NN	layer 1	5.000000	1	500	369	0.738000	0.263473
C57BL6J-1.042	333 Endo NN	layer 2/3	3.000000	1	500	2	0.004000	0.996008
C57BL6J-1.042	333 Endo NN	layer 5	5.000000	1	500	126	0.252000	0.748503
C57BL6J-1.042	333 Endo NN	layer 6a	4.000000	1	500	358	0.716000	0.285429
C57BL6J-1.042	334 Microglia NN	layer 1	3.000000	1	500	102	0.204000	0.796407
C57BL6J-1.042	334 Microglia NN	layer 2/3	5.000000	1	500	288	0.576000	0.42515
C57BL6J-1.042	334 Microglia NN	layer 5	6.000000	1	500	302	0.604000	0.397206
C57BL6J-1.042	334 Microglia NN	layer 6a	2.000000	1	500	55	0.110000	0.89022
C57BL6J-1.042	335 BAM NN	layer 1	3.000000	1	500	245	0.490000	0.510978
C57BL6J-1.042	335 BAM NN	layer 2/3	2.000000	1	492	106	0.215447	0.78499
C57BL6J-1.042	335 BAM NN	layer 5	1.000000	1	479	0	0.000000	1
C57BL6J-1.042	335 BAM NN	layer 6a	1.000000	1	474	0	0.000000	1
C57BL6J-1.042	337 DC NN	layer 1	1.000000	1	441	0	0.000000	1
C57BL6J-1.042	338 Lymphoid NN	layer 1	1.000000	1	472	0	0.000000	1
C57BL6J-1.042	338 Lymphoid NN	layer 2/3	2.000000	1	463	286	0.617711	0.383621
C57BL6J-1.042	338 Lymphoid NN	layer 5	1.000000	1	488	0	0.000000	1
C57BL6J-1.043	001 CLA-EPd-CTX Car3 Glut	layer 2/3	1.000000	1	486	0	0.000000	1
C57BL6J-1.043	001 CLA-EPd-CTX Car3 Glut	layer 5	2.000000	1	500	10	0.020000	0.98004
C57BL6J-1.043	001 CLA-EPd-CTX Car3 Glut	layer 6a	1.000000	1	500	0	0.000000	1
C57BL6J-1.043	002 IT EP-CLA Glut	layer 5	1.000000	1	495	0	0.000000	1
C57BL6J-1.043	004 L6 IT CTX Glut	layer 2/3	1.000000	1	444	0	0.000000	1
C57BL6J-1.043	004 L6 IT CTX Glut	layer 5	4.000000	1	500	113	0.226000	0.774451
C57BL6J-1.043	004 L6 IT CTX Glut	layer 6a	1.000000	1	500	0	0.000000	1
C57BL6J-1.043	004 L6 IT CTX Glut	layer 6b	1.000000	1	280	0	0.000000	1
C57BL6J-1.043	005 L5 IT CTX Glut	layer 5	1.000000	1	500	0	0.000000	1
C57BL6J-1.043	005 L5 IT CTX Glut	layer 6a	1.000000	1	488	0	0.000000	1
C57BL6J-1.043	006 L4/5 IT CTX Glut	layer 1	1.000000	1	400	0	0.000000	1
C57BL6J-1.043	006 L4/5 IT CTX Glut	layer 2/3	4.000000	1	500	107	0.214000	0.786427
C57BL6J-1.043	006 L4/5 IT CTX Glut	layer 5	2.000000	1	500	2	0.004000	0.996008
C57BL6J-1.043	006 L4/5 IT CTX Glut	layer 6a	1.000000	1	408	0	0.000000	1
C57BL6J-1.043	007 L2/3 IT CTX Glut	layer 1	2.000000	1	500	11	0.022000	0.978044
C57BL6J-1.043	007 L2/3 IT CTX Glut	layer 2/3	3.000000	1	500	7	0.014000	0.986028
C57BL6J-1.043	007 L2/3 IT CTX Glut	layer 5	3.000000	1	500	26	0.052000	0.948104
C57BL6J-1.043	007 L2/3 IT CTX Glut	layer 6a	1.000000	1	385	0	0.000000	1
C57BL6J-1.043	009 L2/3 IT PIR-ENTl Glut	layer 1	1.000000	1	426	0	0.000000	1
C57BL6J-1.043	009 L2/3 IT PIR-ENTl Glut	layer 2/3	1.000000	1	498	0	0.000000	1
C57BL6J-1.043	010 IT AON-TT-DP Glut	layer 1	1.000000	1	388	0	0.000000	1
C57BL6J-1.043	010 IT AON-TT-DP Glut	layer 2/3	2.000000	1	450	281	0.624444	0.37694
C57BL6J-1.043	010 IT AON-TT-DP Glut	layer 5	1.000000	1	477	0	0.000000	1
C57BL6J-1.043	010 IT AON-TT-DP Glut	layer 6a	1.000000	1	473	0	0.000000	1
C57BL6J-1.043	020 L2/3 IT RSP Glut	layer 6a	1.000000	1	413	0	0.000000	1
C57BL6J-1.043	022 L5 ET CTX Glut	layer 1	2.000000	1	453	263	0.580574	0.420705
C57BL6J-1.043	022 L5 ET CTX Glut	layer 5	1.000000	1	500	0	0.000000	1
C57BL6J-1.043	022 L5 ET CTX Glut	layer 6a	2.000000	1	500	84	0.168000	0.832335
C57BL6J-1.043	029 L6b CTX Glut	layer 5	1.000000	1	490	0	0.000000	1
C57BL6J-1.043	029 L6b CTX Glut	layer 6a	1.000000	1	496	0	0.000000	1
C57BL6J-1.043	029 L6b CTX Glut	layer 6b	1.000000	1	263	0	0.000000	1
C57BL6J-1.043	030 L6 CT CTX Glut	layer 2/3	1.000000	1	431	0	0.000000	1
C57BL6J-1.043	030 L6 CT CTX Glut	layer 5	4.000000	1	500	74	0.148000	0.852295
C57BL6J-1.043	030 L6 CT CTX Glut	layer 6a	1.000000	1	500	0	0.000000	1
C57BL6J-1.043	030 L6 CT CTX Glut	layer 6b	1.000000	1	421	0	0.000000	1
C57BL6J-1.043	031 CT SUB Glut	layer 5	1.000000	1	472	0	0.000000	1
C57BL6J-1.043	031 CT SUB Glut	layer 6a	1.000000	1	399	0	0.000000	1
C57BL6J-1.043	032 L5 NP CTX Glut	layer 5	3.000000	1	500	20	0.040000	0.96008
C57BL6J-1.043	032 L5 NP CTX Glut	layer 6a	1.000000	1	499	0	0.000000	1
C57BL6J-1.043	033 NP SUB Glut	layer 5	1.000000	1	491	0	0.000000	1
C57BL6J-1.043	037 DG Glut	layer 2/3	1.000000	1	445	0	0.000000	1
C57BL6J-1.043	042 OB-out Frmd7 Gaba	layer 6a	1.000000	1	396	0	0.000000	1
C57BL6J-1.043	044 OB Dopa-Gaba	layer 2/3	1.000000	1	440	0	0.000000	1
C57BL6J-1.043	044 OB Dopa-Gaba	layer 5	1.000000	1	491	0	0.000000	1
C57BL6J-1.043	046 Vip Gaba	layer 1	2.000000	1	494	103	0.208502	0.791919
C57BL6J-1.043	046 Vip Gaba	layer 2/3	3.000000	1	500	96	0.192000	0.808383
C57BL6J-1.043	046 Vip Gaba	layer 5	3.000000	1	499	264	0.529058	0.472
C57BL6J-1.043	046 Vip Gaba	layer 6a	1.000000	1	478	0	0.000000	1
C57BL6J-1.043	047 Sncg Gaba	layer 1	2.000000	1	491	102	0.207739	0.792683
C57BL6J-1.043	047 Sncg Gaba	layer 2/3	2.000000	1	462	232	0.502165	0.49892
C57BL6J-1.043	047 Sncg Gaba	layer 5	1.000000	1	481	0	0.000000	1
C57BL6J-1.043	047 Sncg Gaba	layer 6a	2.000000	1	487	213	0.437372	0.563525
C57BL6J-1.043	047 Sncg Gaba	layer 6b	1.000000	1	132	0	0.000000	1
C57BL6J-1.043	049 Lamp5 Gaba	layer 1	4.000000	1	499	411	0.823647	0.178
C57BL6J-1.043	049 Lamp5 Gaba	layer 2/3	2.000000	1	498	35	0.070281	0.92986
C57BL6J-1.043	049 Lamp5 Gaba	layer 5	2.000000	1	497	45	0.090543	0.909639
C57BL6J-1.043	049 Lamp5 Gaba	layer 6a	2.000000	1	490	139	0.283673	0.716904
C57BL6J-1.043	050 Lamp5 Lhx6 Gaba	layer 5	1.000000	1	473	0	0.000000	1
C57BL6J-1.043	051 Pvalb chandelier Gaba	layer 2/3	1.000000	1	487	0	0.000000	1
C57BL6J-1.043	052 Pvalb Gaba	layer 1	1.000000	1	445	0	0.000000	1
C57BL6J-1.043	052 Pvalb Gaba	layer 2/3	3.000000	1	500	89	0.178000	0.822355
C57BL6J-1.043	052 Pvalb Gaba	layer 5	4.000000	1	500	124	0.248000	0.752495
C57BL6J-1.043	052 Pvalb Gaba	layer 6a	2.000000	1	500	63	0.126000	0.874251
C57BL6J-1.043	053 Sst Gaba	layer 1	2.000000	1	418	305	0.729665	0.272076
C57BL6J-1.043	053 Sst Gaba	layer 2/3	2.000000	1	498	18	0.036145	0.963928
C57BL6J-1.043	053 Sst Gaba	layer 5	5.000000	1	500	365	0.730000	0.271457
C57BL6J-1.043	053 Sst Gaba	layer 6a	2.000000	1	500	73	0.146000	0.854291
C57BL6J-1.043	053 Sst Gaba	layer 6b	1.000000	1	243	0	0.000000	1
C57BL6J-1.043	056 Sst Chodl Gaba	layer 1	1.000000	1	429	0	0.000000	1
C57BL6J-1.043	056 Sst Chodl Gaba	layer 5	2.000000	1	492	85	0.172764	0.827586
C57BL6J-1.043	056 Sst Chodl Gaba	layer 6a	1.000000	1	469	0	0.000000	1
C57BL6J-1.043	114 COAa-PAA-MEA Barhl2 Glut	layer 1	1.000000	1	391	0	0.000000	1
C57BL6J-1.043	314 CB Granule Glut	layer 5	1.000000	1	495	0	0.000000	1
C57BL6J-1.043	319 Astro-TE NN	layer 1	3.000000	1	500	81	0.162000	0.838323
C57BL6J-1.043	319 Astro-TE NN	layer 2/3	5.000000	1	500	265	0.530000	0.471058
C57BL6J-1.043	319 Astro-TE NN	layer 5	4.000000	1	500	49	0.098000	0.902196
C57BL6J-1.043	319 Astro-TE NN	layer 6a	1.000000	1	500	0	0.000000	1
C57BL6J-1.043	319 Astro-TE NN	layer 6b	2.000000	1	376	343	0.912234	0.0901857
C57BL6J-1.043	320 Astro-OLF NN	layer 1	1.000000	1	425	0	0.000000	1
C57BL6J-1.043	326 OPC NN	layer 1	4.000000	1	499	395	0.791583	0.21
C57BL6J-1.043	326 OPC NN	layer 2/3	7.000000	1	500	500	1.000000	0.00199601
C57BL6J-1.043	326 OPC NN	layer 5	4.000000	1	500	118	0.236000	0.764471
C57BL6J-1.043	326 OPC NN	layer 6a	2.000000	1	500	44	0.088000	0.912176
C57BL6J-1.043	327 Oligo NN	layer 1	1.000000	1	488	0	0.000000	1
C57BL6J-1.043	327 Oligo NN	layer 2/3	4.000000	1	500	225	0.450000	0.550898
C57BL6J-1.043	327 Oligo NN	layer 5	2.000000	1	500	0	0.000000	1
C57BL6J-1.043	327 Oligo NN	layer 6a	1.000000	1	500	0	0.000000	1
C57BL6J-1.043	327 Oligo NN	layer 6b	1.000000	1	417	0	0.000000	1
C57BL6J-1.043	329 ABC NN	layer 1	1.000000	1	491	0	0.000000	1
C57BL6J-1.043	330 VLMC NN	layer 1	2.000000	1	499	18	0.036072	0.964
C57BL6J-1.043	330 VLMC NN	layer 2/3	2.000000	1	472	216	0.457627	0.54334
C57BL6J-1.043	330 VLMC NN	layer 5	4.000000	1	498	410	0.823293	0.178357
C57BL6J-1.043	330 VLMC NN	layer 6a	2.000000	1	480	306	0.637500	0.363825
C57BL6J-1.043	330 VLMC NN	layer 6b	1.000000	1	233	0	0.000000	1
C57BL6J-1.043	331 Peri NN	layer 1	2.000000	1	500	42	0.084000	0.916168
C57BL6J-1.043	331 Peri NN	layer 2/3	4.000000	1	500	225	0.450000	0.550898
C57BL6J-1.043	331 Peri NN	layer 5	5.000000	1	500	364	0.728000	0.273453
C57BL6J-1.043	331 Peri NN	layer 6a	3.000000	1	500	245	0.490000	0.510978
C57BL6J-1.043	331 Peri NN	layer 6b	1.000000	1	257	0	0.000000	1
C57BL6J-1.043	332 SMC NN	layer 1	3.000000	1	498	229	0.459839	0.541082
C57BL6J-1.043	332 SMC NN	layer 2/3	1.000000	1	486	0	0.000000	1
C57BL6J-1.043	332 SMC NN	layer 5	3.000000	1	500	233	0.466000	0.53493
C57BL6J-1.043	332 SMC NN	layer 6a	3.000000	1	467	457	0.978587	0.0235043
C57BL6J-1.043	332 SMC NN	layer 6b	1.000000	1	240	0	0.000000	1
C57BL6J-1.043	333 Endo NN	layer 1	4.000000	1	500	199	0.398000	0.602794
C57BL6J-1.043	333 Endo NN	layer 2/3	5.000000	1	500	250	0.500000	0.500998
C57BL6J-1.043	333 Endo NN	layer 5	6.000000	1	500	276	0.552000	0.449102
C57BL6J-1.043	333 Endo NN	layer 6a	3.000000	1	500	179	0.358000	0.642715
C57BL6J-1.043	334 Microglia NN	layer 1	2.000000	1	500	19	0.038000	0.962076
C57BL6J-1.043	334 Microglia NN	layer 2/3	4.000000	1	500	162	0.324000	0.676647
C57BL6J-1.043	334 Microglia NN	layer 5	4.000000	1	500	57	0.114000	0.886228
C57BL6J-1.043	334 Microglia NN	layer 6a	4.000000	1	500	380	0.760000	0.241517
C57BL6J-1.043	334 Microglia NN	layer 6b	1.000000	1	316	0	0.000000	1
C57BL6J-1.043	335 BAM NN	layer 1	1.000000	1	492	0	0.000000	1
C57BL6J-1.043	335 BAM NN	layer 2/3	2.000000	1	489	120	0.245399	0.755102
C57BL6J-1.043	335 BAM NN	layer 5	3.000000	1	497	220	0.442656	0.558233
C57BL6J-1.043	335 BAM NN	layer 6a	2.000000	1	473	280	0.591966	0.409283
C57BL6J-1.043	337 DC NN	layer 5	1.000000	1	495	0	0.000000	1
C57BL6J-1.043	338 Lymphoid NN	layer 1	1.000000	1	400	0	0.000000	1
C57BL6J-1.043	338 Lymphoid NN	layer 2/3	1.000000	1	449	0	0.000000	1
C57BL6J-1.043	338 Lymphoid NN	layer 5	2.000000	1	476	264	0.554622	0.446541
C57BL6J-1.043	338 Lymphoid NN	layer 6a	1.000000	1	402	0	0.000000	1
C57BL6J-1.044	001 CLA-EPd-CTX Car3 Glut	layer 2/3	2.000000	1	469	236	0.503198	0.497872
C57BL6J-1.044	001 CLA-EPd-CTX Car3 Glut	layer 5	1.000000	1	500	0	0.000000	1
C57BL6J-1.044	001 CLA-EPd-CTX Car3 Glut	layer 6a	1.000000	1	500	0	0.000000	1
C57BL6J-1.044	002 IT EP-CLA Glut	layer 5	2.000000	1	499	29	0.058116	0.942
C57BL6J-1.044	002 IT EP-CLA Glut	layer 6a	2.000000	1	435	325	0.747126	0.254587
C57BL6J-1.044	003 L5/6 IT TPE-ENT Glut	layer 5	1.000000	1	487	0	0.000000	1
C57BL6J-1.044	004 L6 IT CTX Glut	layer 5	2.000000	1	500	2	0.004000	0.996008
C57BL6J-1.044	004 L6 IT CTX Glut	layer 6a	2.000000	1	500	3	0.006000	0.994012
C57BL6J-1.044	004 L6 IT CTX Glut	layer 6b	1.000000	1	472	0	0.000000	1
C57BL6J-1.044	005 L5 IT CTX Glut	layer 2/3	1.000000	1	448	0	0.000000	1
C57BL6J-1.044	005 L5 IT CTX Glut	layer 5	1.000000	1	500	0	0.000000	1
C57BL6J-1.044	005 L5 IT CTX Glut	layer 6a	1.000000	1	486	0	0.000000	1
C57BL6J-1.044	006 L4/5 IT CTX Glut	layer 1	1.000000	1	473	0	0.000000	1
C57BL6J-1.044	006 L4/5 IT CTX Glut	layer 2/3	3.000000	1	500	38	0.076000	0.924152
C57BL6J-1.044	006 L4/5 IT CTX Glut	layer 5	2.000000	1	500	0	0.000000	1
C57BL6J-1.044	006 L4/5 IT CTX Glut	layer 6a	1.000000	1	441	0	0.000000	1
C57BL6J-1.044	007 L2/3 IT CTX Glut	layer 1	5.000000	1	498	403	0.809237	0.192385
C57BL6J-1.044	007 L2/3 IT CTX Glut	layer 2/3	3.000000	1	500	18	0.036000	0.964072
C57BL6J-1.044	007 L2/3 IT CTX Glut	layer 5	2.000000	1	500	11	0.022000	0.978044
