slide,layer,a_layer,b_layer,a_class,b_class,a_glutotal,a_gabatotal,b_glutotal,b_gabatotal,a_region,b_region,a_ei,b_ei,a_merge_region,b_merge_region,a_cell_Neuron_type,b_cell_Neuron_type,a_enrich_class_cell_ids_num,b_enrich_class_cell_ids_num,a_cell_id_n,b_cell_id_n,overlap_a_in_b,overlap_b_in_a,a_source_file,b_source_file
C57BL6J-1.026,layer 1,layer 1,layer 1,044 OB Dopa-Gaba,053 Sst Gaba,1,3,9,16,"Orbital area, lateral part, layer 1,Secondary motor area, layer 1,Frontal pole, layer 1","Frontal pole, layer 1,Orbital area, medial part, layer 1,Prelimbic area, layer 1,Secondary motor area, layer 1,Orbital area, ventrolateral part, layer 1",0.3333333333333333,0.5625,regions_1,regions_1,NonNeuron,GABA,1,3,62,195,0.0,0.0,C57BL6J-1.026_044 OB Dopa-Gaba_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.026_053 Sst Gaba_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,044 OB Dopa-Gaba,319 Astro-TE NN,1,3,19,18,"Orbital area, lateral part, layer 1,Secondary motor area, layer 1,Frontal pole, layer 1","Frontal pole, layer 1,Prelimbic area, layer 1,Orbital area, lateral part, layer 1,Secondary motor area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1",0.3333333333333333,1.0555555555555556,regions_1,regions_1,NonNeuron,NonNeuron,1,80,62,233,0.06451612903225806,0.017167381974248927,C57BL6J-1.026_044 OB Dopa-Gaba_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.026_319 Astro-TE NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,044 OB Dopa-Gaba,319 Astro-TE NN,1,3,0,0,"Orbital area, lateral part, layer 1,Secondary motor area, layer 1,Frontal pole, layer 1","Frontal pole, layer 1,Secondary motor area, layer 1",0.3333333333333333,,regions_1,regions_2,NonNeuron,NonNeuron,1,26,62,70,0.03225806451612903,0.02857142857142857,C57BL6J-1.026_044 OB Dopa-Gaba_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.026_319 Astro-TE NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,044 OB Dopa-Gaba,326 OPC NN,1,3,1,1,"Orbital area, lateral part, layer 1,Secondary motor area, layer 1,Frontal pole, layer 1","Orbital area, medial part, layer 1,Frontal pole, layer 1,Prelimbic area, layer 1",0.3333333333333333,1.0,regions_1,regions_1,NonNeuron,NonNeuron,1,6,62,42,0.0,0.0,C57BL6J-1.026_044 OB Dopa-Gaba_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.026_326 OPC NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,044 OB Dopa-Gaba,326 OPC NN,1,3,20,6,"Orbital area, lateral part, layer 1,Secondary motor area, layer 1,Frontal pole, layer 1","Frontal pole, layer 1,Secondary motor area, layer 1",0.3333333333333333,3.3333333333333335,regions_1,regions_2,NonNeuron,NonNeuron,1,24,62,220,0.06451612903225806,0.01818181818181818,C57BL6J-1.026_044 OB Dopa-Gaba_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.026_326 OPC NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,044 OB Dopa-Gaba,327 Oligo NN,1,3,5,3,"Orbital area, lateral part, layer 1,Secondary motor area, layer 1,Frontal pole, layer 1","Frontal pole, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1,Prelimbic area, layer 1",0.3333333333333333,1.6666666666666667,regions_1,regions_1,NonNeuron,NonNeuron,1,5,62,97,0.0,0.0,C57BL6J-1.026_044 OB Dopa-Gaba_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.026_327 Oligo NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,044 OB Dopa-Gaba,327 Oligo NN,1,3,1,1,"Orbital area, lateral part, layer 1,Secondary motor area, layer 1,Frontal pole, layer 1","Orbital area, lateral part, layer 1,Secondary motor area, layer 1,Frontal pole, layer 1",0.3333333333333333,1.0,regions_1,regions_2,NonNeuron,NonNeuron,1,4,62,71,0.41935483870967744,0.36619718309859156,C57BL6J-1.026_044 OB Dopa-Gaba_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.026_327 Oligo NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,044 OB Dopa-Gaba,328 OEC NN,1,3,6,6,"Orbital area, lateral part, layer 1,Secondary motor area, layer 1,Frontal pole, layer 1","Frontal pole, layer 1,Orbital area, lateral part, layer 1,Secondary motor area, layer 1,Orbital area, ventrolateral part, layer 1",0.3333333333333333,1.0,regions_1,regions_1,NonNeuron,NonNeuron,1,4,62,156,1.0,0.3974358974358974,C57BL6J-1.026_044 OB Dopa-Gaba_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.026_328 OEC NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,044 OB Dopa-Gaba,330 VLMC NN,1,3,5,8,"Orbital area, lateral part, layer 1,Secondary motor area, layer 1,Frontal pole, layer 1","Frontal pole, layer 1,Orbital area, medial part, layer 1,Prelimbic area, layer 1",0.3333333333333333,0.625,regions_1,regions_1,NonNeuron,NonNeuron,1,14,62,119,0.0,0.0,C57BL6J-1.026_044 OB Dopa-Gaba_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.026_330 VLMC NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,044 OB Dopa-Gaba,330 VLMC NN,1,3,9,6,"Orbital area, lateral part, layer 1,Secondary motor area, layer 1,Frontal pole, layer 1","Frontal pole, layer 1,Orbital area, lateral part, layer 1,Secondary motor area, layer 1,Orbital area, ventrolateral part, layer 1",0.3333333333333333,1.5,regions_1,regions_2,NonNeuron,NonNeuron,1,12,62,167,1.0,0.3712574850299401,C57BL6J-1.026_044 OB Dopa-Gaba_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.026_330 VLMC NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,044 OB Dopa-Gaba,331 Peri NN,1,3,21,14,"Orbital area, lateral part, layer 1,Secondary motor area, layer 1,Frontal pole, layer 1","Frontal pole, layer 1,Orbital area, lateral part, layer 1,Secondary motor area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1",0.3333333333333333,1.5,regions_1,regions_1,NonNeuron,NonNeuron,1,19,62,334,0.8548387096774194,0.15868263473053892,C57BL6J-1.026_044 OB Dopa-Gaba_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.026_331 Peri NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,046 Vip Gaba,047 Sncg Gaba,50,21,51,23,"Frontal pole, layer 1,Secondary motor area, layer 1,Prelimbic area, layer 1","Frontal pole, layer 1,Secondary motor area, layer 1,Prelimbic area, layer 1",2.380952380952381,2.217391304347826,regions_1,regions_1,GABA,GABA,4,8,210,224,0.6190476190476191,0.5803571428571429,C57BL6J-1.026_046 Vip Gaba_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.026_047 Sncg Gaba_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,046 Vip Gaba,049 Lamp5 Gaba,50,21,11,13,"Frontal pole, layer 1,Secondary motor area, layer 1,Prelimbic area, layer 1","Frontal pole, layer 1,Orbital area, lateral part, layer 1,Prelimbic area, layer 1,Orbital area, ventrolateral part, layer 1",2.380952380952381,0.8461538461538461,regions_1,regions_1,GABA,GABA,4,7,210,135,0.10952380952380952,0.17037037037037037,C57BL6J-1.026_046 Vip Gaba_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.026_049 Lamp5 Gaba_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,046 Vip Gaba,051 Pvalb chandelier Gaba,50,21,26,22,"Frontal pole, layer 1,Secondary motor area, layer 1,Prelimbic area, layer 1","Frontal pole, layer 1,Prelimbic area, layer 1,Secondary motor area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1",2.380952380952381,1.1818181818181819,regions_1,regions_1,GABA,GABA,4,2,210,230,0.5571428571428572,0.508695652173913,C57BL6J-1.026_046 Vip Gaba_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.026_051 Pvalb chandelier Gaba_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,046 Vip Gaba,052 Pvalb Gaba,50,21,23,5,"Frontal pole, layer 1,Secondary motor area, layer 1,Prelimbic area, layer 1","Frontal pole, layer 1",2.380952380952381,4.6,regions_1,regions_1,GABA,GABA,4,1,210,52,0.1619047619047619,0.6538461538461539,C57BL6J-1.026_046 Vip Gaba_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.026_052 Pvalb Gaba_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,046 Vip Gaba,053 Sst Gaba,50,21,9,16,"Frontal pole, layer 1,Secondary motor area, layer 1,Prelimbic area, layer 1","Frontal pole, layer 1,Orbital area, medial part, layer 1,Prelimbic area, layer 1,Secondary motor area, layer 1,Orbital area, ventrolateral part, layer 1",2.380952380952381,0.5625,regions_1,regions_1,GABA,GABA,4,3,210,195,0.1523809523809524,0.1641025641025641,C57BL6J-1.026_046 Vip Gaba_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.026_053 Sst Gaba_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,046 Vip Gaba,319 Astro-TE NN,50,21,19,18,"Frontal pole, layer 1,Secondary motor area, layer 1,Prelimbic area, layer 1","Frontal pole, layer 1,Prelimbic area, layer 1,Orbital area, lateral part, layer 1,Secondary motor area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1",2.380952380952381,1.0555555555555556,regions_1,regions_1,GABA,NonNeuron,4,80,210,233,0.4,0.3605150214592275,C57BL6J-1.026_046 Vip Gaba_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.026_319 Astro-TE NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,046 Vip Gaba,319 Astro-TE NN,50,21,0,0,"Frontal pole, layer 1,Secondary motor area, layer 1,Prelimbic area, layer 1","Frontal pole, layer 1,Secondary motor area, layer 1",2.380952380952381,,regions_1,regions_2,GABA,NonNeuron,4,26,210,70,0.0,0.0,C57BL6J-1.026_046 Vip Gaba_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.026_319 Astro-TE NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,046 Vip Gaba,326 OPC NN,50,21,1,1,"Frontal pole, layer 1,Secondary motor area, layer 1,Prelimbic area, layer 1","Orbital area, medial part, layer 1,Frontal pole, layer 1,Prelimbic area, layer 1",2.380952380952381,1.0,regions_1,regions_1,GABA,NonNeuron,4,6,210,42,0.0,0.0,C57BL6J-1.026_046 Vip Gaba_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.026_326 OPC NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,046 Vip Gaba,326 OPC NN,50,21,20,6,"Frontal pole, layer 1,Secondary motor area, layer 1,Prelimbic area, layer 1","Frontal pole, layer 1,Secondary motor area, layer 1",2.380952380952381,3.3333333333333335,regions_1,regions_2,GABA,NonNeuron,4,24,210,220,0.1619047619047619,0.15454545454545454,C57BL6J-1.026_046 Vip Gaba_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.026_326 OPC NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,046 Vip Gaba,327 Oligo NN,50,21,5,3,"Frontal pole, layer 1,Secondary motor area, layer 1,Prelimbic area, layer 1","Frontal pole, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1,Prelimbic area, layer 1",2.380952380952381,1.6666666666666667,regions_1,regions_1,GABA,NonNeuron,4,5,210,97,0.01904761904761905,0.041237113402061855,C57BL6J-1.026_046 Vip Gaba_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.026_327 Oligo NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,046 Vip Gaba,327 Oligo NN,50,21,1,1,"Frontal pole, layer 1,Secondary motor area, layer 1,Prelimbic area, layer 1","Orbital area, lateral part, layer 1,Secondary motor area, layer 1,Frontal pole, layer 1",2.380952380952381,1.0,regions_1,regions_2,GABA,NonNeuron,4,4,210,71,0.0,0.0,C57BL6J-1.026_046 Vip Gaba_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.026_327 Oligo NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,046 Vip Gaba,328 OEC NN,50,21,6,6,"Frontal pole, layer 1,Secondary motor area, layer 1,Prelimbic area, layer 1","Frontal pole, layer 1,Orbital area, lateral part, layer 1,Secondary motor area, layer 1,Orbital area, ventrolateral part, layer 1",2.380952380952381,1.0,regions_1,regions_1,GABA,NonNeuron,4,4,210,156,0.0380952380952381,0.05128205128205128,C57BL6J-1.026_046 Vip Gaba_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.026_328 OEC NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,046 Vip Gaba,330 VLMC NN,50,21,5,8,"Frontal pole, layer 1,Secondary motor area, layer 1,Prelimbic area, layer 1","Frontal pole, layer 1,Orbital area, medial part, layer 1,Prelimbic area, layer 1",2.380952380952381,0.625,regions_1,regions_1,GABA,NonNeuron,4,14,210,119,0.01904761904761905,0.03361344537815126,C57BL6J-1.026_046 Vip Gaba_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.026_330 VLMC NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,046 Vip Gaba,330 VLMC NN,50,21,9,6,"Frontal pole, layer 1,Secondary motor area, layer 1,Prelimbic area, layer 1","Frontal pole, layer 1,Orbital area, lateral part, layer 1,Secondary motor area, layer 1,Orbital area, ventrolateral part, layer 1",2.380952380952381,1.5,regions_1,regions_2,GABA,NonNeuron,4,12,210,167,0.05238095238095238,0.0658682634730539,C57BL6J-1.026_046 Vip Gaba_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.026_330 VLMC NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,046 Vip Gaba,331 Peri NN,50,21,21,14,"Frontal pole, layer 1,Secondary motor area, layer 1,Prelimbic area, layer 1","Frontal pole, layer 1,Orbital area, lateral part, layer 1,Secondary motor area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1",2.380952380952381,1.5,regions_1,regions_1,GABA,NonNeuron,4,19,210,334,0.10952380952380952,0.0688622754491018,C57BL6J-1.026_046 Vip Gaba_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.026_331 Peri NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,047 Sncg Gaba,049 Lamp5 Gaba,51,23,11,13,"Frontal pole, layer 1,Secondary motor area, layer 1,Prelimbic area, layer 1","Frontal pole, layer 1,Orbital area, lateral part, layer 1,Prelimbic area, layer 1,Orbital area, ventrolateral part, layer 1",2.217391304347826,0.8461538461538461,regions_1,regions_1,GABA,GABA,8,7,224,135,0.21428571428571427,0.35555555555555557,C57BL6J-1.026_047 Sncg Gaba_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.026_049 Lamp5 Gaba_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,047 Sncg Gaba,051 Pvalb chandelier Gaba,51,23,26,22,"Frontal pole, layer 1,Secondary motor area, layer 1,Prelimbic area, layer 1","Frontal pole, layer 1,Prelimbic area, layer 1,Secondary motor area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1",2.217391304347826,1.1818181818181819,regions_1,regions_1,GABA,GABA,8,2,224,230,0.47767857142857145,0.4652173913043478,C57BL6J-1.026_047 Sncg Gaba_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.026_051 Pvalb chandelier Gaba_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,047 Sncg Gaba,052 Pvalb Gaba,51,23,23,5,"Frontal pole, layer 1,Secondary motor area, layer 1,Prelimbic area, layer 1","Frontal pole, layer 1",2.217391304347826,4.6,regions_1,regions_1,GABA,GABA,8,1,224,52,0.16071428571428573,0.6923076923076923,C57BL6J-1.026_047 Sncg Gaba_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.026_052 Pvalb Gaba_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,047 Sncg Gaba,053 Sst Gaba,51,23,9,16,"Frontal pole, layer 1,Secondary motor area, layer 1,Prelimbic area, layer 1","Frontal pole, layer 1,Orbital area, medial part, layer 1,Prelimbic area, layer 1,Secondary motor area, layer 1,Orbital area, ventrolateral part, layer 1",2.217391304347826,0.5625,regions_1,regions_1,GABA,GABA,8,3,224,195,0.29464285714285715,0.3384615384615385,C57BL6J-1.026_047 Sncg Gaba_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.026_053 Sst Gaba_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,047 Sncg Gaba,319 Astro-TE NN,51,23,19,18,"Frontal pole, layer 1,Secondary motor area, layer 1,Prelimbic area, layer 1","Frontal pole, layer 1,Prelimbic area, layer 1,Orbital area, lateral part, layer 1,Secondary motor area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1",2.217391304347826,1.0555555555555556,regions_1,regions_1,GABA,NonNeuron,8,80,224,233,0.48660714285714285,0.4678111587982833,C57BL6J-1.026_047 Sncg Gaba_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.026_319 Astro-TE NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,047 Sncg Gaba,319 Astro-TE NN,51,23,0,0,"Frontal pole, layer 1,Secondary motor area, layer 1,Prelimbic area, layer 1","Frontal pole, layer 1,Secondary motor area, layer 1",2.217391304347826,,regions_1,regions_2,GABA,NonNeuron,8,26,224,70,0.008928571428571428,0.02857142857142857,C57BL6J-1.026_047 Sncg Gaba_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.026_319 Astro-TE NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,047 Sncg Gaba,326 OPC NN,51,23,1,1,"Frontal pole, layer 1,Secondary motor area, layer 1,Prelimbic area, layer 1","Orbital area, medial part, layer 1,Frontal pole, layer 1,Prelimbic area, layer 1",2.217391304347826,1.0,regions_1,regions_1,GABA,NonNeuron,8,6,224,42,0.0,0.0,C57BL6J-1.026_047 Sncg Gaba_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.026_326 OPC NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,047 Sncg Gaba,326 OPC NN,51,23,20,6,"Frontal pole, layer 1,Secondary motor area, layer 1,Prelimbic area, layer 1","Frontal pole, layer 1,Secondary motor area, layer 1",2.217391304347826,3.3333333333333335,regions_1,regions_2,GABA,NonNeuron,8,24,224,220,0.3392857142857143,0.34545454545454546,C57BL6J-1.026_047 Sncg Gaba_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.026_326 OPC NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,047 Sncg Gaba,327 Oligo NN,51,23,5,3,"Frontal pole, layer 1,Secondary motor area, layer 1,Prelimbic area, layer 1","Frontal pole, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1,Prelimbic area, layer 1",2.217391304347826,1.6666666666666667,regions_1,regions_1,GABA,NonNeuron,8,5,224,97,0.049107142857142856,0.1134020618556701,C57BL6J-1.026_047 Sncg Gaba_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.026_327 Oligo NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,047 Sncg Gaba,327 Oligo NN,51,23,1,1,"Frontal pole, layer 1,Secondary motor area, layer 1,Prelimbic area, layer 1","Orbital area, lateral part, layer 1,Secondary motor area, layer 1,Frontal pole, layer 1",2.217391304347826,1.0,regions_1,regions_2,GABA,NonNeuron,8,4,224,71,0.0,0.0,C57BL6J-1.026_047 Sncg Gaba_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.026_327 Oligo NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,047 Sncg Gaba,328 OEC NN,51,23,6,6,"Frontal pole, layer 1,Secondary motor area, layer 1,Prelimbic area, layer 1","Frontal pole, layer 1,Orbital area, lateral part, layer 1,Secondary motor area, layer 1,Orbital area, ventrolateral part, layer 1",2.217391304347826,1.0,regions_1,regions_1,GABA,NonNeuron,8,4,224,156,0.08928571428571429,0.1282051282051282,C57BL6J-1.026_047 Sncg Gaba_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.026_328 OEC NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,047 Sncg Gaba,330 VLMC NN,51,23,5,8,"Frontal pole, layer 1,Secondary motor area, layer 1,Prelimbic area, layer 1","Frontal pole, layer 1,Orbital area, medial part, layer 1,Prelimbic area, layer 1",2.217391304347826,0.625,regions_1,regions_1,GABA,NonNeuron,8,14,224,119,0.16071428571428573,0.3025210084033613,C57BL6J-1.026_047 Sncg Gaba_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.026_330 VLMC NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,047 Sncg Gaba,330 VLMC NN,51,23,9,6,"Frontal pole, layer 1,Secondary motor area, layer 1,Prelimbic area, layer 1","Frontal pole, layer 1,Orbital area, lateral part, layer 1,Secondary motor area, layer 1,Orbital area, ventrolateral part, layer 1",2.217391304347826,1.5,regions_1,regions_2,GABA,NonNeuron,8,12,224,167,0.10267857142857142,0.1377245508982036,C57BL6J-1.026_047 Sncg Gaba_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.026_330 VLMC NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,047 Sncg Gaba,331 Peri NN,51,23,21,14,"Frontal pole, layer 1,Secondary motor area, layer 1,Prelimbic area, layer 1","Frontal pole, layer 1,Orbital area, lateral part, layer 1,Secondary motor area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1",2.217391304347826,1.5,regions_1,regions_1,GABA,NonNeuron,8,19,224,334,0.36160714285714285,0.24251497005988024,C57BL6J-1.026_047 Sncg Gaba_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.026_331 Peri NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,049 Lamp5 Gaba,051 Pvalb chandelier Gaba,11,13,26,22,"Frontal pole, layer 1,Orbital area, lateral part, layer 1,Prelimbic area, layer 1,Orbital area, ventrolateral part, layer 1","Frontal pole, layer 1,Prelimbic area, layer 1,Secondary motor area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1",0.8461538461538461,1.1818181818181819,regions_1,regions_1,GABA,GABA,7,2,135,230,0.725925925925926,0.4260869565217391,C57BL6J-1.026_049 Lamp5 Gaba_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.026_051 Pvalb chandelier Gaba_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,049 Lamp5 Gaba,052 Pvalb Gaba,11,13,23,5,"Frontal pole, layer 1,Orbital area, lateral part, layer 1,Prelimbic area, layer 1,Orbital area, ventrolateral part, layer 1","Frontal pole, layer 1",0.8461538461538461,4.6,regions_1,regions_1,GABA,GABA,7,1,135,52,0.06666666666666667,0.17307692307692307,C57BL6J-1.026_049 Lamp5 Gaba_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.026_052 Pvalb Gaba_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,049 Lamp5 Gaba,053 Sst Gaba,11,13,9,16,"Frontal pole, layer 1,Orbital area, lateral part, layer 1,Prelimbic area, layer 1,Orbital area, ventrolateral part, layer 1","Frontal pole, layer 1,Orbital area, medial part, layer 1,Prelimbic area, layer 1,Secondary motor area, layer 1,Orbital area, ventrolateral part, layer 1",0.8461538461538461,0.5625,regions_1,regions_1,GABA,GABA,7,3,135,195,0.7481481481481481,0.517948717948718,C57BL6J-1.026_049 Lamp5 Gaba_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.026_053 Sst Gaba_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,049 Lamp5 Gaba,319 Astro-TE NN,11,13,19,18,"Frontal pole, layer 1,Orbital area, lateral part, layer 1,Prelimbic area, layer 1,Orbital area, ventrolateral part, layer 1","Frontal pole, layer 1,Prelimbic area, layer 1,Orbital area, lateral part, layer 1,Secondary motor area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1",0.8461538461538461,1.0555555555555556,regions_1,regions_1,GABA,NonNeuron,7,80,135,233,0.8962962962962963,0.51931330472103,C57BL6J-1.026_049 Lamp5 Gaba_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.026_319 Astro-TE NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,049 Lamp5 Gaba,319 Astro-TE NN,11,13,0,0,"Frontal pole, layer 1,Orbital area, lateral part, layer 1,Prelimbic area, layer 1,Orbital area, ventrolateral part, layer 1","Frontal pole, layer 1,Secondary motor area, layer 1",0.8461538461538461,,regions_1,regions_2,GABA,NonNeuron,7,26,135,70,0.0,0.0,C57BL6J-1.026_049 Lamp5 Gaba_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.026_319 Astro-TE NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,049 Lamp5 Gaba,326 OPC NN,11,13,1,1,"Frontal pole, layer 1,Orbital area, lateral part, layer 1,Prelimbic area, layer 1,Orbital area, ventrolateral part, layer 1","Orbital area, medial part, layer 1,Frontal pole, layer 1,Prelimbic area, layer 1",0.8461538461538461,1.0,regions_1,regions_1,GABA,NonNeuron,7,6,135,42,0.0,0.0,C57BL6J-1.026_049 Lamp5 Gaba_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.026_326 OPC NN_layer 1_merged_regions_table_cell_id.txt
